TTSBinIdx	DataRowID	TCIDIdx	TTSRef
8020168	1222	1557	chr4
8020358	1222	1557	chr4
8035391	13865	17893	chr4
8036254	13866	17894	chr4
8036796	1231	1570	chr4
8036910	13867	17895	chr4
8039099	1236	1575	chr4
8040307	13875	17905	chr4
8040312	13875	17905	chr4
8042118	13879	17910	chr4
8044433	13879	17910	chr4
8051556	1245	1588	chr4
8053734	1248	1592	chr4
8059922	13894	17930	chr4
8060161	13894	17930	chr4
8065076	1255	1601	chr4
8084793	1269	1617	chr4
8094280	13903	17943	chr4
8097465	1271	1619	chr4
8100791	13909	17951	chr4
8102299	1276	1626	chr4
8105295	13916	17960	chr4
8106063	13918	17962	chr4
8106945	1287	1640	chr4
8106982	1287	1640	chr4
8107159	1289	1642	chr4
8110210	1295	1651	chr4
8110218	1295	1651	chr4
8110225	1295	1651	chr4
8123166	1303	1665	chr4
8124662	1306	1669	chr4
8125580	1308	1671	chr4
8126103	1308	1671	chr4
8126212	1308	1671	chr4
8127747	1311	1674	chr4
8130907	1313	1676	chr4
8131589	1317	1680	chr4
8132642	1319	1683	chr4
8133268	1320	1685	chr4
8133455	1320	1685	chr4
8135643	13937	17989	chr4
8138502	1324	1691	chr4
8140148	1326	1693	chr4
8141264	13940	17995	chr4
8143168	13944	18000	chr4
8147905	13949	18006	chr4
8147921	13949	18006	chr4
8147932	13949	18006	chr4
8161064	1339	1710	chr4
8167101	13964	18024	chr4
8190266	13977	18042	chr4
8191241	13980	18045	chr4
8191760	13983	18048	chr4
8192746	13987	18052	chr4
8192749	13987	18052	chr4
8193590	13990	18055	chr4
8193597	1348	1723	chr4
8194551	13994	18059	chr4
8196825	1352	1728	chr4
8202033	14007	18072	chr4
8204874	14009	18075	chr4
8204898	14009	18075	chr4
8245430	14027	18100	chr4
8289262	4490	5909	chr4
8296361	1388	1779	chr4
8304095	14053	18138	chr4
8304781	1395	1786	chr4
8305332	1395	1786	chr4
8306740	1401	1793	chr4
8306949	1403	1795	chr4
8306952	14057	18142	chr4
8306963	1403	1795	chr4
8308475	14062	18147	chr4
8309501	1407	1799	chr4
8310595	14066	18151	chr4
8315478	1409	1802	chr4
8316510	14074	18161	chr4
8317371	14074	18161	chr4
8317372	14074	18161	chr4
8317672	14074	18161	chr4
8318214	1415	1815	chr4
8319625	1418	1818	chr4
8326146	14084	18174	chr4
8330303	14087	18177	chr4
8345786	14092	18183	chr4
8347305	14094	18185	chr4
8349072	14097	18189	chr4
8352993	1434	1841	chr4
8355345	1441	1850	chr4
8360397	14108	18201	chr4
8364917	14114	18208	chr4
8364919	1446	1857	chr4
8364922	1446	1857	chr4
8365684	1448	1859	chr4
8365734	1448	1859	chr4
8368765	14118	18212	chr4
8370131	14119	18213	chr4
8373322	1451	1865	chr4
8375694	14121	18215	chr4
8379157	1457	1872	chr4
8380326	14126	18225	chr4
8383396	1459	1875	chr4
8388746	14131	18234	chr4
8390111	14134	18237	chr4
8390778	1468	1885	chr4
8391260	14135	18238	chr4
8398362	1473	1891	chr4
8414720	14150	18254	chr4
8419756	14153	18257	chr4
8424090	1485	1904	chr4
8424092	1485	1904	chr4
8424933	14156	18262	chr4
8426709	14159	18265	chr4
8428029	1500	1922	chr4
8431547	1500	1922	chr4
8437467	1509	1937	chr4
8437762	1509	1937	chr4
8439287	1509	1937	chr4
8439289	1509	1937	chr4
8440739	1516	1945	chr4
8441735	1527	1957	chr4
8441737	14172	18280	chr4
8443367	14173	18281	chr4
8445468	14174	18282	chr4
8445981	14174	18282	chr4
8447384	14176	18284	chr4
8448600	14178	18286	chr4
8450780	14181	18290	chr4
8451539	1532	1963	chr4
8451828	1535	1966	chr4
8457850	1540	1972	chr4
8458854	1540	1972	chr4
8458855	1540	1972	chr4
8459441	1543	1975	chr4
8459567	14189	18300	chr4
8459844	1546	1978	chr4
8460065	1547	1979	chr4
8461377	14190	18302	chr4
8461750	14193	18306	chr4
8466023	14196	18310	chr4
8467707	1552	1985	chr4
8470604	14205	18319	chr4
8470607	14205	18319	chr4
8470614	14205	18319	chr4
8471527	14214	18330	chr4
8472600	1559	1995	chr4
8472974	14217	18333	chr4
8473476	1562	1998	chr4
8483651	1571	2008	chr4
8484698	14223	18339	chr4
8484701	14223	18339	chr4
8486143	14224	18341	chr4
8486144	14224	18341	chr4
8495663	1580	2017	chr4
8495668	1580	2017	chr4
8496040	14233	18350	chr4
8499154	14239	18357	chr4
8500658	14241	18362	chr4
8501171	1584	2022	chr4
8501627	1585	2024	chr4
8504289	1585	2024	chr4
8506615	14246	18368	chr4
8535577	1595	2041	chr4
8545606	1603	2050	chr4
8547265	1606	2053	chr4
8547376	14264	18390	chr4
8548676	1609	2056	chr4
8548882	14266	18394	chr4
8550073	1610	2057	chr4
8555914	1614	2062	chr4
8557770	1610	2057	chr4
8564257	14270	18403	chr4
8565066	1619	2068	chr4
8566013	14273	18406	chr4
8566037	14273	18406	chr4
8567214	14274	18408	chr4
8567726	14275	18409	chr4
8572670	14279	18413	chr4
8586281	1625	2075	chr4
8586283	1625	2075	chr4
8594862	14283	18418	chr4
8597125	1629	2082	chr4
8604040	1638	2096	chr4
8606648	1644	2102	chr4
8610063	1648	2107	chr4
8610142	14293	18437	chr4
8610538	14293	18437	chr4
8613975	1654	2114	chr4
8614200	1654	2114	chr4
8614837	1657	2117	chr4
8614839	1657	2117	chr4
8632071	14308	18456	chr4
8645625	14319	18472	chr4
8647275	1672	2135	chr4
8647281	1672	2135	chr4
8647646	14323	18479	chr4
8647932	1675	2138	chr4
8649239	1678	2142	chr4
8659166	1689	2157	chr4
8662230	1692	2160	chr4
8663121	14335	18499	chr4
8671814	1697	2165	chr4
8672068	1697	2165	chr4
8673964	1697	2165	chr4
8674595	14339	18503	chr4
8675894	1703	2171	chr4
8676629	1705	2174	chr4
8677136	14344	18509	chr4
8681864	1709	2179	chr4
8687035	6	5	chr4
8688362	1715	2188	chr4
8743112	1754	2235	chr4
8744930	42	56	chr4
8747145	42	56	chr4
8747161	42	56	chr4
8748383	53	68	chr4
8748988	60	75	chr4
8750529	1760	2243	chr4
8750530	62	77	chr4
8756117	1772	2256	chr4
8758683	1781	2270	chr4
8760432	1787	2277	chr4
8762198	1791	2282	chr4
8765370	86	106	chr4
8765977	1803	2297	chr4
8767904	93	116	chr4
8768655	1812	2311	chr4
8769293	1816	2316	chr4
8770507	1820	2320	chr4
8771696	1820	2320	chr4
8772046	1820	2320	chr4
8772048	1820	2320	chr4
8772060	1820	2320	chr4
8773504	1820	2320	chr4
8774629	109	140	chr4
8775852	118	149	chr4
8776212	120	152	chr4
8776597	123	156	chr4
8779491	1837	2342	chr4
8781175	1843	2348	chr4
8793895	140	179	chr4
8794990	1867	2373	chr4
8795331	144	184	chr4
8814210	1884	2409	chr4
8814646	4187	5453	chr4
8814745	4187	5453	chr4
8814778	4187	5453	chr4
8814844	4187	5453	chr4
8817672	1887	2414	chr5
8818451	3783	4842	chr5
8818452	1891	2418	chr5
8819311	1895	2422	chr5
8820701	3788	4847	chr5
8820702	1900	2427	chr5
8821514	3789	4849	chr5
8822393	1904	2432	chr5
8824780	3792	4854	chr5
8825195	3799	4861	chr5
8825198	1912	2442	chr5
8826359	1914	2445	chr5
8828286	1915	2447	chr5
8828523	1917	2449	chr5
8829220	3811	4875	chr5
8829719	3814	4879	chr5
8830724	3816	4881	chr5
8831509	3820	4885	chr5
8834268	3826	4891	chr5
8834283	1922	2454	chr5
8835097	3830	4895	chr5
8843786	3844	4917	chr5
8843791	1935	2474	chr5
8867673	1947	2493	chr5
8880055	3878	4958	chr5
8880756	3880	4961	chr5
8882603	3880	4961	chr5
8883416	1964	2511	chr5
8883730	1964	2511	chr5
8890232	1975	2526	chr5
8894960	3895	4980	chr5
8894961	1986	2538	chr5
8911731	3904	4992	chr5
8912573	3917	5006	chr5
8918769	3921	5012	chr5
8918771	2017	2573	chr5
8919350	3923	5015	chr5
8919806	2024	2580	chr5
8923882	3926	5021	chr5
8935310	3927	5024	chr5
8955714	3934	5036	chr5
8957707	2055	2620	chr5
8962087	2064	2632	chr5
8962916	2068	2638	chr5
8964987	3944	5051	chr5
8971272	2075	2647	chr5
8980927	3952	5066	chr5
8981360	3955	5070	chr5
8982440	3955	5070	chr5
8985632	3957	5075	chr5
8988445	2088	2661	chr5
9016152	3964	5096	chr5
9044806	3969	5106	chr5
9062719	3973	5115	chr5
9086655	3977	5124	chr5
9128206	2149	2742	chr5
9131591	3988	5144	chr5
9131592	2152	2747	chr5
9138013	3998	5159	chr5
9139400	4000	5161	chr5
9140717	4003	5164	chr5
9142125	2166	2768	chr5
9150677	2174	2780	chr5
9155633	2183	2793	chr5
9156116	4010	5185	chr5
9156351	4012	5187	chr5
9156702	4013	5188	chr5
9162833	2193	2804	chr5
9162834	2193	2804	chr5
9163115	2193	2804	chr5
9163145	2193	2804	chr5
9164661	2195	2806	chr5
9165427	2199	2810	chr5
9165565	2200	2812	chr5
9166751	4022	5202	chr5
9167451	4024	5205	chr5
9168577	4024	5205	chr5
9172448	2207	2819	chr5
9174838	2212	2825	chr5
9175656	4031	5213	chr5
9175657	4031	5213	chr5
9176184	4032	5214	chr5
9176280	4032	5214	chr5
9176939	4033	5215	chr5
9177790	2214	2827	chr5
9178688	4034	5216	chr5
9178691	4034	5216	chr5
9179289	4035	5217	chr5
9182333	2222	2836	chr5
9182353	2222	2836	chr5
9185037	2230	2846	chr5
9188764	4039	5226	chr5
9189977	4044	5233	chr5
9189980	4044	5233	chr5
9190063	2238	2857	chr5
9194624	4045	5235	chr5
9194628	4045	5235	chr5
9194666	4045	5235	chr5
9198854	2245	2866	chr5
9200305	2245	2866	chr5
9200724	2245	2866	chr5
9201836	4048	5240	chr5
9202224	4048	5240	chr5
9204730	2249	2871	chr5
9207014	4049	5241	chr5
9208465	4051	5243	chr5
9208976	4051	5243	chr5
9223069	2259	2884	chr5
9223829	4058	5253	chr5
9224251	4060	5255	chr5
9224622	4062	5257	chr5
9224683	2262	2887	chr5
9225364	2263	2888	chr5
9226983	4063	5258	chr5
9228405	4065	5261	chr5
9228884	4065	5261	chr5
9234976	4068	5266	chr5
9235313	2268	2894	chr5
9235522	2270	2896	chr5
9240507	2274	2901	chr5
9240514	2274	2901	chr5
9240519	2274	2901	chr5
9241750	2274	2901	chr5
9241752	2274	2901	chr5
9241765	2274	2901	chr5
9241770	2274	2901	chr5
9241924	2274	2901	chr5
9241928	2274	2901	chr5
9244389	4074	5275	chr5
9246673	4079	5281	chr5
9247485	2289	2923	chr5
9248190	2290	2924	chr5
9249405	4080	5284	chr5
9250393	4081	5285	chr5
9251108	4083	5288	chr5
9251421	4085	5290	chr5
9251840	4088	5294	chr5
9251844	4088	5294	chr5
9252296	2293	2928	chr5
9252301	2293	2928	chr5
9260156	4091	5301	chr5
9273231	4095	5309	chr5
9313641	4096	5313	chr5
9315886	2302	2938	chr5
9315896	2302	2938	chr5
9323058	2310	2946	chr5
9337110	2321	2957	chr5
9339120	2326	2962	chr5
9340322	4113	5336	chr5
9340324	4113	5336	chr5
9344031	2333	2970	chr5
9353783	2338	2979	chr5
9354404	2340	2981	chr5
9359083	4136	5372	chr5
9359470	2345	2987	chr5
9360253	2346	2988	chr5
9360959	4140	5376	chr5
9361564	4142	5379	chr5
9362304	2348	2991	chr5
9364577	4146	5386	chr5
9366157	4149	5393	chr5
9366350	4149	5393	chr5
9366607	2354	2997	chr5
9366896	2354	2997	chr5
9367741	2355	2998	chr5
9367760	2355	2998	chr5
9369177	4153	5399	chr5
9371560	4157	5404	chr5
9378319	2365	3011	chr5
9378748	4164	5414	chr5
9380966	2366	3015	chr5
9380981	2366	3015	chr5
9381368	2366	3015	chr5
9393828	4175	5434	chr5
9394142	2378	3029	chr5
9395058	2382	3033	chr5
9399226	4179	5441	chr5
9399622	4179	5441	chr5
9401988	4179	5441	chr5
9402796	4179	5441	chr5
9405092	4179	5441	chr5
9406913	4179	5441	chr5
9408165	4179	5441	chr5
9414108	4179	5441	chr5
9416228	4195	5465	chr5
9418678	4198	5469	chr5
9425605	2416	3077	chr5
9432288	2419	3083	chr5
9433266	4229	5516	chr5
9433354	2424	3089	chr5
9433416	2424	3089	chr5
9435014	2429	3095	chr5
9456913	4242	5537	chr5
9456916	2440	3106	chr5
9464046	4244	5540	chr5
9464858	4246	5543	chr5
9464859	2446	3115	chr5
9465470	4250	5547	chr5
9466448	4251	5549	chr5
9466449	2450	3122	chr5
9468492	2454	3126	chr5
9470669	2458	3132	chr5
9470675	2458	3132	chr5
9475190	2466	3142	chr5
9477515	2466	3142	chr5
9481195	4261	5561	chr5
9491384	2477	3155	chr5
9492111	2477	3155	chr5
9492133	2477	3155	chr5
9492152	2477	3155	chr5
9500166	2483	3163	chr5
9500897	2485	3165	chr5
9501122	2486	3166	chr5
9501404	2487	3167	chr5
9502433	4266	5570	chr5
9502920	2489	3171	chr5
9502923	4268	5572	chr5
9502925	2489	3171	chr5
9502927	4268	5572	chr5
9502941	2489	3171	chr5
9503378	2490	3172	chr5
9504150	2491	3173	chr5
9504154	2491	3173	chr5
9504269	2491	3173	chr5
9509722	2515	3209	chr5
9518476	2509	3199	chr5
9519478	2493	3178	chr5
9525100	2521	3217	chr5
9526418	2522	3218	chr5
9530300	2525	3221	chr5
9532429	4289	5620	chr5
9532430	2527	3224	chr5
9534301	4291	5623	chr5
9537393	2537	3234	chr5
9537708	2537	3234	chr5
9538787	2543	3242	chr5
9540432	2546	3246	chr5
9540959	2547	3248	chr5
9543712	4298	5632	chr5
9544211	2552	3254	chr5
9544884	4300	5634	chr5
9545488	2562	3268	chr5
9547362	2562	3268	chr5
9556897	2579	3289	chr5
9556899	4307	5646	chr5
9557895	2579	3289	chr5
9559536	4311	5653	chr5
9562598	2584	3295	chr5
9564345	2586	3297	chr5
9566351	4318	5663	chr5
9566402	4318	5663	chr5
9573260	2600	3315	chr5
9575461	4326	5675	chr5
9576387	2605	3324	chr5
9577417	2607	3326	chr5
9577727	2610	3329	chr5
9578755	2611	3330	chr5
9579531	2612	3331	chr5
9580099	4328	5680	chr5
9581336	2619	3338	chr5
9584152	4329	5682	chr5
9585614	4331	5684	chr5
9586990	4332	5685	chr5
9592174	4335	5689	chr5
9592832	2635	3362	chr5
9595715	4338	5694	chr5
9599923	4347	5709	chr5
9601588	2642	3375	chr5
9604366	4349	5711	chr5
9605351	2644	3380	chr5
9606125	2648	3386	chr5
9609580	2652	3390	chr5
9611787	4356	5719	chr5
9612426	2653	3395	chr5
9613307	2654	3397	chr5
9614106	2657	3401	chr5
9614932	4363	5727	chr5
9615773	2659	3404	chr5
9618834	2660	3405	chr5
9621560	2662	3408	chr5
9622243	2664	3410	chr5
9623168	4369	5736	chr5
9626739	4371	5739	chr5
9628947	2666	3413	chr5
9640001	10122	13201	chr5
9640002	2670	3419	chr5
9643943	2671	3420	chr5
9646437	4387	5758	chr5
9653075	4388	5760	chr5
9683356	4401	5781	chr5
9683357	4401	5781	chr5
9691915	4409	5794	chr5
9697466	4414	5804	chr5
9698061	4414	5804	chr5
9698268	4414	5804	chr5
9713325	4423	5821	chr5
9713974	4426	5826	chr5
9713975	1526	1956	chr5
9714523	4427	5828	chr5
9714815	2704	3463	chr5
9723060	4434	5837	chr5
9745459	2719	3482	chr5
9747042	4460	5870	chr5
9750743	4452	5860	chr5
9755812	4466	5877	chr5
9760444	4469	5883	chr5
9762471	4469	5883	chr5
9763539	2733	3504	chr5
9765176	4483	5900	chr5
9765177	2738	3509	chr5
9765828	2740	3511	chr5
9766093	2741	3512	chr5
9766094	2741	3512	chr5
9766456	4491	5910	chr5
9766937	2743	3514	chr5
9767854	4495	5915	chr5
9769246	4496	5916	chr5
9773755	4502	5928	chr5
9773947	4502	5928	chr5
9773958	4502	5928	chr5
9776246	2751	3530	chr5
9776248	2751	3530	chr5
9776653	2751	3530	chr5
9777707	4503	5930	chr5
9778385	2757	3540	chr5
9779210	2760	3544	chr5
9781054	4511	5940	chr5
9781459	4512	5941	chr5
9797318	2778	3567	chr5
9798891	4522	5955	chr5
9814980	2786	3575	chr5
9818658	4538	5974	chr5
9832591	4546	5983	chr5
9834616	4548	5985	chr5
9838284	2797	3587	chr5
9840827	4559	5996	chr5
9840919	2805	3595	chr5
9842213	2809	3601	chr5
9845253	4569	6006	chr5
9886334	4580	6023	chr5
9893446	4585	6029	chr5
9897104	2830	3633	chr5
9903725	4597	6042	chr5
9906520	2835	3641	chr5
9917016	2842	3649	chr5
9920342	2843	3651	chr5
9920359	2843	3651	chr5
9920547	2844	3652	chr5
9921868	2846	3654	chr5
9924750	4613	6063	chr5
9927188	4617	6068	chr5
9927198	4617	6068	chr5
9927200	4617	6068	chr5
9927201	4617	6068	chr5
9927202	4617	6068	chr5
9927206	4617	6068	chr5
9927208	4617	6068	chr5
9929395	4617	6068	chr5
9936701	2857	3668	chr5
9937004	2857	3668	chr5
9938237	2862	3673	chr5
9939393	2867	3680	chr5
9942575	4624	6081	chr5
9943976	4627	6084	chr5
9944514	4624	6081	chr5
9944762	2869	3683	chr5
9953249	2874	3689	chr5
9953961	2874	3689	chr5
9961431	4631	6092	chr5
9962254	4632	6093	chr5
9962588	4634	6095	chr5
9962593	4634	6095	chr5
9965074	4637	6098	chr5
9965650	4639	6100	chr5
9965887	4639	6100	chr5
9967793	4641	6104	chr5
9969250	2881	3699	chr5
9970476	2884	3702	chr5
9975374	4646	6113	chr5
9999511	4652	6126	chr5
10000339	2896	3717	chr5
10002313	2897	3718	chr5
10003184	2897	3718	chr5
10004150	2900	3722	chr5
10004151	2900	3722	chr5
10005921	2901	3724	chr5
10014269	2905	3729	chr5
10028145	2909	3734	chr5
10029245	2910	3735	chr5
10030398	4664	6139	chr5
10030409	4664	6139	chr5
10030921	2911	3737	chr5
10031227	2911	3737	chr5
10037376	2914	3741	chr5
10038080	2916	3744	chr5
10039993	4669	6147	chr5
10043861	4672	6150	chr5
10044746	2923	3752	chr5
10045080	2923	3752	chr5
10073226	2935	3767	chr5
10073857	2935	3767	chr5
10074276	2935	3767	chr5
10075579	4689	6180	chr5
10075635	2938	3770	chr5
10077392	2939	3773	chr5
10077397	2939	3773	chr5
10079933	4694	6185	chr5
10082533	2946	3780	chr5
10084802	2951	3788	chr5
10090463	2959	3798	chr5
10095006	4703	6196	chr5
10099281	2963	3806	chr5
10100573	2965	3810	chr5
10104230	2970	3815	chr5
10108674	2978	3823	chr5
10121279	4714	6211	chr5
10122266	2995	3846	chr5
10129742	4720	6220	chr5
10129745	4720	6220	chr5
10129746	4720	6220	chr5
10130232	3004	3856	chr5
10130363	3007	3859	chr5
10131898	4728	6230	chr5
10131904	4728	6230	chr5
10132202	3014	3866	chr5
10133323	3019	3873	chr5
10134533	4735	6240	chr5
10135061	4736	6241	chr5
10135195	3021	3875	chr5
10136207	3028	3883	chr5
10136365	3029	3884	chr5
10137001	4737	6242	chr5
10137399	4740	6245	chr5
10137404	4740	6245	chr5
10137759	3031	3887	chr5
10137889	4743	6248	chr5
10137934	4743	6248	chr5
10138273	4744	6249	chr5
10138292	3032	3888	chr5
10138362	3033	3889	chr5
10139262	4745	6250	chr5
10139891	4751	6257	chr5
10140145	3034	3891	chr5
10145751	4753	6264	chr5
10149313	4762	6278	chr5
10149677	4764	6280	chr5
10150773	3040	3913	chr5
10150781	3040	3913	chr5
10151396	4766	6282	chr5
10151888	4767	6284	chr5
10153296	4770	6289	chr5
10153337	3045	3921	chr5
10153744	4774	6293	chr5
10154886	3047	3928	chr5
10155954	4778	6297	chr5
10156113	3049	3931	chr5
10157213	3051	3934	chr5
10158082	3054	3938	chr5
10158085	3054	3938	chr5
10158363	3056	3940	chr5
10158677	3058	3943	chr5
10159304	3061	3946	chr5
10159968	4783	6303	chr5
10163618	4788	6309	chr5
10163624	4788	6309	chr5
10164099	4789	6310	chr5
10164149	4789	6310	chr5
10164985	4793	6314	chr5
10165418	4794	6315	chr5
10167972	3069	3954	chr5
10168584	4796	6319	chr5
10169914	3072	3959	chr5
10170954	3074	3962	chr5
10173280	4798	6324	chr5
10184619	4801	6327	chr5
10186690	4803	6330	chr5
10186838	4803	6330	chr5
10186986	4803	6330	chr5
10187169	4805	6332	chr5
10188304	3095	3986	chr5
10188520	3097	3989	chr5
10189957	4806	6333	chr5
10190466	3102	3996	chr5
10191020	4807	6334	chr5
10191412	4808	6335	chr5
10191413	3105	4000	chr5
10192371	4809	6337	chr5
10192944	4810	6338	chr5
10193001	3110	4007	chr5
10194015	3112	4013	chr5
10194280	3116	4017	chr5
10195058	4811	6339	chr5
10195382	4812	6340	chr5
10197160	3121	4023	chr5
10201609	4816	6345	chr5
10202363	3134	4039	chr5
10202562	3134	4039	chr5
10202563	3134	4039	chr5
10203044	3139	4046	chr5
10203050	3139	4046	chr5
10203525	4820	6352	chr5
10203666	4821	6353	chr5
10204021	4822	6354	chr5
10204892	4823	6356	chr5
10205676	3145	4052	chr5
10206552	3148	4058	chr5
10208023	3154	4065	chr5
10210497	4824	6358	chr5
10211324	3161	4073	chr5
10211815	3158	4069	chr5
10213095	4828	6362	chr5
10213530	4829	6363	chr5
10213666	3163	4076	chr5
10214082	3165	4078	chr5
10215639	4832	6367	chr5
10215645	4832	6367	chr5
10215710	4836	6371	chr5
10215713	3177	4090	chr5
10216401	4838	6373	chr5
10216459	3179	4092	chr5
10216542	3182	4095	chr5
10216979	3188	4104	chr5
10216982	4842	6379	chr5
10217069	3189	4105	chr5
10217927	3191	4107	chr5
10218013	3191	4107	chr5
10218076	3191	4107	chr5
10218135	3191	4107	chr5
10218282	3191	4107	chr5
10218345	3191	4107	chr5
10218408	3191	4107	chr5
10218478	3191	4107	chr5
10218542	3191	4107	chr5
10218625	3191	4107	chr5
10218747	3191	4107	chr5
10218818	3191	4107	chr5
10218887	3191	4107	chr5
10219332	3191	4107	chr5
10219726	3191	4107	chr5
10220578	3201	4118	chr5
10221071	3204	4121	chr5
10221284	3203	4120	chr5
10221416	3205	4124	chr5
10221791	3207	4128	chr5
10221842	3209	4130	chr5
10221988	3211	4134	chr5
10222062	3213	4136	chr5
10222151	3214	4137	chr5
10222204	3209	4130	chr5
10222520	3217	4143	chr5
10223105	4849	6387	chr5
10223272	4847	6385	chr5
10224824	3219	4145	chr5
10226255	4852	6390	chr5
10226433	4854	6394	chr5
10226578	4855	6397	chr5
10226887	4859	6401	chr5
10228848	4866	6409	chr5
10229655	4869	6412	chr5
10229733	3253	4185	chr5
10229753	3253	4185	chr5
10229756	3253	4185	chr5
10230195	4871	6415	chr5
10231152	3256	4190	chr5
10233315	4873	6417	chr5
10236206	4875	6420	chr5
10236278	4875	6420	chr5
10236507	4875	6420	chr5
10236921	4875	6420	chr5
10236929	4875	6420	chr5
10237045	4875	6420	chr5
10237771	3274	4208	chr5
10244101	4878	6423	chr5
10244109	4878	6423	chr5
10244419	4878	6423	chr5
10248186	3295	4232	chr5
10251771	4887	6435	chr5
10268417	4893	6444	chr5
10268794	4893	6444	chr5
10271891	4899	6456	chr5
10272100	3320	4265	chr5
10274537	3323	4269	chr5
10275225	4901	6461	chr5
10278852	4902	6462	chr5
10280626	4902	6462	chr5
10280879	4902	6462	chr5
10282414	3329	4276	chr5
10284601	4913	6474	chr5
10285165	4913	6474	chr5
10287893	4918	6480	chr5
10288851	3341	4289	chr5
10289130	4921	6484	chr5
10290704	3342	4290	chr5
10291761	3346	4294	chr5
10292092	3347	4296	chr5
10293188	3350	4299	chr5
10296435	4923	6486	chr5
10296606	4923	6486	chr5
10298330	3355	4306	chr5
10300696	4927	6490	chr5
10301479	3359	4310	chr5
10302783	3361	4314	chr5
10303518	3362	4315	chr5
10303644	3363	4316	chr5
10303857	4932	6496	chr5
10305880	3368	4322	chr5
10307367	3371	4325	chr5
10307784	3371	4325	chr5
10309512	4937	6504	chr5
10309671	3376	4330	chr5
10311198	4943	6511	chr5
10311732	3379	4334	chr5
10311964	3382	4337	chr5
10312963	4947	6518	chr5
10313641	3383	4341	chr5
10314193	4950	6522	chr5
10315145	3384	4345	chr5
10316075	3386	4347	chr5
10316241	3386	4347	chr5
10316471	3386	4347	chr5
10316673	3387	4348	chr5
10317075	4954	6530	chr5
